"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","clade","Accession"
"KY210222",2.86948744558733,-3.62221669258398,0.762876762477541,-0.350119103836717,1.75186921824358,0.646828231474601,0.00384634246816559,0.962145927102889,0.497932983979414,0.775201543764278,-0.649055908425234,-0.0941334990891381,-0.671893391387787,0.310302197236279,-0.777299086904457,0.428052891976498,0.0924977495149116,0.299421587497818,0.0125160130264105,-0.826584470297477,-0.647557710280555,0.46534788078232,0.0139378288740653,0.299825593458778,-0.317321909576705,0.536780990437888,0.524155592829565,0.363018675268115,0.68869702911901,0.878892257072068,0.366046023855904,0.0198025939293803,-0.0530219400233944,-0.352286991830974,0.232930458241027,-0.0314537434918587,0.158045701127479,-0.0809439380517122,-0.17580909385758,-0.0569604133306524,-0.319224855951805,1.07965376846859e-14,-3.91312706066742e-15,-3.85721223901151e-15,2.00627013334251e-15,-2.16339257416776e-15,2.0852504904543e-15,1.46226224615496e-15,-1.97227530714696e-16,2.24940974859908e-16,-1.59457774654678e-16,6.87609376632776e-16,-1.55409610338139e-15,-1.88851192076678e-15,-1.16715481157588e-16,-5.11707080144874e-16,-3.0943762121046e-16,2.44204270541026e-16,-2.89585224446759e-16,"Cosmo AF1b","KY210222"
"KY210223",2.97362997780155,-2.5469240878515,-0.487687471667901,-0.872345543378109,-2.33831917669184,-1.75691040256921,0.120581632891186,-0.851466498018769,-2.49942111720979,0.923920899472139,-0.418565294059886,0.00915539931643692,-0.463322766457601,-0.243096915950768,0.118563953343835,-0.0193495622664548,0.127648446023854,-0.0265088292235257,0.431847330274981,-0.104567601629456,-0.499761945669643,-0.107543750008955,0.325608921666127,0.0815841488347006,0.157531701412138,-0.331051128289283,0.00945641915814029,-0.0281585030547191,0.103067734780169,-0.189785705242828,0.0684071489683573,-0.0120221605885585,-0.0672030023223668,-0.00479856166828719,-0.0852718934391942,-0.033593193230316,0.0606813704129474,-0.0302987443135851,0.0326779055248181,-0.0212277687046165,0.0440692007700293,1.26826157839417e-14,-9.60627704554899e-16,-2.01667063100011e-15,-5.19487247679718e-16,-9.97658398311347e-16,-1.91155239819627e-15,2.37624467756024e-15,5.10539647483841e-16,1.03510331541532e-16,2.54707455234785e-16,4.69034218659699e-16,4.30427553136082e-16,9.28679004219557e-16,3.65971326032959e-16,-2.67327910466641e-16,-2.1749727698369e-16,-1.07944595082266e-16,-2.30821466698044e-16,"Cosmo AF1b","KY210223"
"KY210224",2.63812703751067,-4.39284866546688,1.63579744367353,0.45209484243129,1.52611502268838,0.632401783795262,0.199353711556488,0.222285641604407,0.609680278515468,1.05215844575876,-1.29818665702161,0.530089281633201,-0.440568123648618,0.0186784947311396,-0.370099678103787,0.123454767114317,-0.338823543117597,-0.00152757474257566,-0.651603570317775,0.282792880964514,0.340440924740461,0.107459771646328,0.030995473648903,-0.301541246518526,0.151927530693046,-0.272770891483807,-0.298150862802876,-0.198216433974368,-0.0684346606702202,0.129142627002703,-0.0317337593739102,-0.126947428957273,0.0156818686430117,-0.0282176308326696,0.111650370357153,0.0224140363348722,-0.0132821643724416,-0.0836896995412195,0.142876280728678,-0.0427199073671163,-0.0476794248179919,1.26075889936057e-14,-1.00399579145432e-15,-2.28034859934859e-15,1.53442534787682e-15,-3.38463790125543e-15,2.02973933922304e-15,2.69716852061595e-15,-4.26211029543635e-16,-4.9323454419449e-16,6.50224407757497e-16,-1.2292600643216e-15,-8.60206712990663e-16,-9.44822349835395e-16,1.08364889850403e-16,-4.52726481961662e-16,-4.4561341407464e-16,-5.83258827499911e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210224"
"KY210226",2.67682046446503,-4.23220018073833,1.50759579958941,0.321697228986901,1.72674725856742,0.450777530518437,-0.195725538701555,0.387514524215627,0.49348326119438,0.74160537235727,-1.16877967028328,0.632337472903365,-0.180897729421322,-0.186503419411804,-0.541274406801205,0.234616965302402,-0.147316725605152,-0.099041468935113,-0.426066599099817,0.360788287571894,0.459199310462829,-0.160435812388313,-0.183443052071689,-0.366899043960549,-0.0359591679112374,-0.24148763515955,-0.0606634885526842,-0.0293389841016964,-0.0654649844140205,0.102784831482476,0.0956533281164971,-0.107850590049283,0.0963955316453736,0.0090596914074163,0.0626682132125673,-0.0544681293380382,-0.0134072270803536,-0.0278624302739588,0.0666194624424027,0.00160639440570675,-0.019232283738578,1.22745220862181e-14,-7.81951186529288e-16,-2.1970818725017e-15,1.75646995280185e-15,-2.82952638894286e-15,2.25178394414807e-15,2.58614621815344e-15,4.0003924986133e-18,-2.98945514885087e-16,8.1675786145127e-16,-1.50681582047788e-15,-6.38162108065631e-16,-6.67266593679106e-16,-2.65741261211254e-18,-3.97215330730405e-16,-3.90102262843382e-16,-5.83258827499911e-16,-3.90416026487911e-16,"Cosmo AF1b","KY210226"
"KY210227",2.67854133347424,-2.53886432551669,-0.190247671373548,-1.6540349580647,-2.24914372525786,-1.76151991090434,-0.364654315645528,-1.10991677197365,-2.4286415397946,0.550052679371995,-0.359799417720721,-0.462621671007603,-1.17092113497485,0.00378122595655215,-0.300004694711353,-0.684471334713214,0.0512163562522508,0.00397916524479889,-0.0622141584415057,0.170352820422389,0.410130763651264,0.23145354885986,0.274501418886217,0.388572091998093,-0.266525070741505,-0.265322887814605,-0.0054893272871243,-0.23716164401695,0.181515020917746,-0.0317782569121592,0.122442050280894,0.351025793954442,-0.0136035148739199,-0.131674377698113,0.0411858221588985,0.0217111087188598,-0.00567218594604698,0.0639717081971543,-0.024320004545861,-0.0429441342850981,-0.0643825503253137,1.30711938425605e-14,-5.16538494704836e-16,-2.94648241412368e-15,9.23802684332986e-16,-2.21890372539902e-15,-1.41195203711495e-15,3.00941874629178e-15,5.10539647483841e-16,4.92088390160337e-16,3.26628503097536e-17,4.13523067428441e-16,-2.9121741287027e-16,6.82561601350606e-17,3.10460174801701e-16,-1.00794456772868e-16,-5.09638232899163e-17,3.07770738024982e-18,-2.86332617929302e-16,"Cosmo AF1b","KY210227"
"KY210229",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210229"
"KY210231",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210231"
"KY210232",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210232"
"KY210234",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210234"
"KY210235",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210235"
"KY210238",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210238"
"KY210239",2.91078132199425,-4.03154560275429,1.75290299219567,0.493214215953559,1.65647680842411,0.982529234114592,0.0397226119911894,0.660325922333274,0.20823119369854,0.539183945208203,-1.10992706851447,0.647485233786743,0.49137017563541,-0.39967653654738,-0.0693640274096719,-0.155963513439743,-0.0529169248724246,-0.150789743991304,0.0277065501151086,0.101223893812324,0.0894993448498121,-0.121378045417485,0.0438906555915535,-0.0257119149436422,0.0420107475507788,0.0617148676579247,0.0495127166125438,-0.00773330966579929,-0.00102504590201659,-0.106316863923611,-0.0766199353318176,-0.0228084110132548,-0.0929049472916926,0.0333050241719904,0.0357949948571542,0.124045570710325,0.0439825018201813,0.002190067496295,0.0190700102517734,0.033859901427185,0.0540903399443399,1.16638994226743e-14,-1.21563205552349e-15,-1.28114787718595e-15,4.24202323251665e-16,-2.21890372539902e-15,2.41831739784184e-15,2.64425945459866e-15,5.25726498259639e-17,-7.98545875966408e-16,1.20533592007008e-15,-6.3525888465181e-17,-5.27139805603116e-16,-1.13277890401172e-18,5.28537386191453e-17,-3.69459755114776e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210239"
"KY210243",3.06738655855678,-4.03471330209129,1.72137886812902,0.569935098756298,1.70607019285801,1.07859259499384,0.0158972363218436,0.654095900356303,-0.0336905937899305,0.715886322814613,-0.789452245371984,0.593351354297106,0.429091568703596,-0.413476072439397,-0.152198296223278,-0.0128736428335176,-0.175481478235949,-0.200371667360333,0.0928426739137432,0.28573429082166,0.301522984947018,-0.13154516743278,0.186954742509012,-0.137348469295323,0.249797036713324,0.341853660487823,0.030218631188262,0.00421973157270298,0.10160666483399,-0.10054603928139,-0.31799945378463,0.0358480789624321,0.12175260718641,-0.116996848784358,-0.0609503509848686,0.147230484722438,0.0410134217498794,0.0257043446794121,-0.086166923496632,0.0189287140201154,-0.0301333589173472,1.00540760369678e-14,-2.93647774369248e-15,-2.83546011166117e-15,-4.6397609644846e-16,-2.21890372539902e-15,2.19627279291681e-15,2.74140396925336e-15,-5.84496526365518e-17,-2.71189939269458e-16,1.53840282745762e-15,-1.19037039696439e-16,-3.60606351909342e-16,1.65400674789762e-16,1.08364889850403e-16,-4.52726481961662e-16,-3.88367539367405e-16,-3.6121422257488e-16,-3.90416026487911e-16,"Cosmo AF1b","KY210243"
"KY210244",2.63812703751067,-4.39284866546688,1.63579744367353,0.45209484243129,1.52611502268838,0.632401783795262,0.199353711556488,0.222285641604407,0.609680278515468,1.05215844575876,-1.29818665702161,0.530089281633201,-0.440568123648618,0.0186784947311396,-0.370099678103787,0.123454767114317,-0.338823543117597,-0.00152757474257566,-0.651603570317775,0.282792880964514,0.340440924740461,0.107459771646328,0.030995473648903,-0.301541246518526,0.151927530693046,-0.272770891483807,-0.298150862802876,-0.198216433974368,-0.0684346606702202,0.129142627002703,-0.0317337593739102,-0.126947428957273,0.0156818686430117,-0.0282176308326696,0.111650370357153,0.0224140363348722,-0.0132821643724416,-0.0836896995412195,0.142876280728678,-0.0427199073671163,-0.0476794248179919,1.26075889936057e-14,-1.00399579145432e-15,-2.28034859934859e-15,1.53442534787682e-15,-3.38463790125543e-15,2.02973933922304e-15,2.69716852061595e-15,-4.26211029543635e-16,-4.9323454419449e-16,6.50224407757497e-16,-1.2292600643216e-15,-8.60206712990663e-16,-9.44822349835395e-16,1.08364889850403e-16,-4.52726481961662e-16,-4.4561341407464e-16,-5.83258827499911e-16,-3.34904875256653e-16,"Cosmo AF1b","KY210244"
"KY210245",2.47183947849718,-3.28285283090975,-1.53345993148085,-2.31078173266225,-1.90224712453635,-2.0174997425817,-0.699720027181806,-0.679530907053766,-0.270468573503494,0.694081486687191,-0.48083209420379,0.171918038846068,1.68655893615126,0.231144145753933,-0.48880562511114,1.30656056596098,0.446648872327681,0.846307611319252,-0.280599733325936,-1.43626794396794,0.316334792130765,-0.570070128814944,0.722292436518279,-0.14929688950022,0.618799512588743,0.518095699274419,-0.0129143056158568,0.175754710053982,-0.329310279286327,0.0901287524889482,-0.318164025443172,0.105871841171893,0.384133596443139,0.179654398441842,-0.0842312320842204,0.11725474367508,-0.218625025931786,0.11607300212672,0.0927365122385305,-0.0968039577560393,0.016467660641084,1.11927486594331e-14,-3.1109876432528e-15,-8.300317817257e-15,3.73811993528167e-15,1.36946306047048e-17,4.39823717440596e-16,6.44306502155897e-16,-1.41150736857555e-15,-1.29976851908062e-16,6.57465031380035e-16,1.12933131188701e-15,-3.7877662047641e-16,2.39976649283935e-16,3.95170777261962e-16,-3.71533960491275e-16,-1.38077015679461e-16,-5.11280092200573e-16,-4.96750218400151e-16,"Cosmo AF1b","KY210245"
"KY210247",2.79947853846722,-4.15579436253393,1.69971679685607,0.312767893994935,1.52019366344409,0.83788847480585,-0.137836882060577,0.479230518573114,0.259016228220667,0.768181826806902,-1.01749550086679,0.877061096248076,0.80417327914013,-0.15663728947727,-0.23200159923829,-0.109005894821077,-0.0193582904475092,0.00957462538885565,-0.0441412605810632,-0.191841442307845,0.166734268116418,-0.303046179924194,0.646150370647433,0.240574964217836,-0.0122866196620264,0.0356533475348808,0.202748879882143,0.0681647825218154,0.193475805002653,-0.0497009900161981,-0.0355171565293996,0.0155857901445466,-0.133848637724793,0.0701788761524415,-0.167144894810742,0.104984180176236,0.0586904988359925,0.0375761699324508,0.0312988701649018,-0.0863106743837254,0.0566112582410455,1.18581884519837e-14,-1.07685417744534e-15,-1.25339230157032e-15,8.68291533101728e-16,-2.21890372539902e-15,2.19627279291681e-15,2.19323135084469e-15,1.84411634000201e-16,-8.54057027197666e-16,8.72269012682528e-16,-6.3525888465181e-17,-8.60206712990663e-16,-1.12155081366527e-16,-5.81685638433704e-17,-3.13948603883518e-16,-3.32856388136147e-16,-2.50191920112364e-16,-2.23882572794137e-16,"Cosmo AF1b","KY210247"
